name	sample_age	pop	node_id	left	right	length
EUR_47	10000	EUR	96	14488310	14500378	12068
EUR_47	10000	EUR	96	23418193	23429319	11126
EUR_47	10000	EUR	96	24780986	24803078	22092
EUR_47	10000	EUR	96	25189773	25200704	10931
EUR_47	10000	EUR	96	28896374	28924567	28193
EUR_47	10000	EUR	96	38232410	38432195	199785
EUR_47	10000	EUR	96	39412789	39687617	274828
EUR_47	10000	EUR	96	39764626	39767456	2830
EUR_47	10000	EUR	96	41402610	41469278	66668
EUR_47	10000	EUR	96	41999985	42022839	22854
EUR_47	10000	EUR	96	42479457	42499860	20403
EUR_47	10000	EUR	96	45227019	45377654	150635
EUR_47	10000	EUR	96	45463871	45469671	5800
EUR_47	10000	EUR	96	48586279	48603064	16785
EUR_47	10000	EUR	96	50571433	50726444	155011
EUR_47	10000	EUR	96	51573235	51586169	12934
EUR_47	10000	EUR	96	51881944	52007868	125924
EUR_47	10000	EUR	96	52790429	52797902	7473
EUR_47	10000	EUR	96	53225669	53398590	172921
EUR_47	10000	EUR	96	53827689	53966974	139285
EUR_47	10000	EUR	96	56126928	56311665	184737
EUR_47	10000	EUR	96	61321449	61341805	20356
EUR_47	10000	EUR	96	70875189	70877920	2731
EUR_47	10000	EUR	96	74185476	74202338	16862
EUR_47	10000	EUR	96	79438889	79567542	128653
EUR_47	10000	EUR	96	81365972	81398798	32826
EUR_47	10000	EUR	96	93071155	93090936	19781
EUR_47	10000	EUR	96	94769442	94977977	208535
EUR_47	10000	EUR	96	95112484	95166188	53704
EUR_47	10000	EUR	96	97400868	97555603	154735
EUR_47	10000	EUR	96	97761228	97816411	55183
EUR_47	10000	EUR	96	98608691	98851889	243198
EUR_47	10000	EUR	97	552966	558470	5504
EUR_47	10000	EUR	97	6006135	6017827	11692
EUR_47	10000	EUR	97	8628427	8738391	109964
EUR_47	10000	EUR	97	9872720	9892843	20123
EUR_47	10000	EUR	97	11722118	11810503	88385
EUR_47	10000	EUR	97	11907205	12001630	94425
EUR_47	10000	EUR	97	13376909	13416532	39623
EUR_47	10000	EUR	97	17322398	17635766	313368
EUR_47	10000	EUR	97	17992621	18013693	21072
EUR_47	10000	EUR	97	24635733	24908495	272762
EUR_47	10000	EUR	97	38303202	38305184	1982
EUR_47	10000	EUR	97	39764626	39767456	2830
EUR_47	10000	EUR	97	39948868	39992491	43623
EUR_47	10000	EUR	97	41363784	41658402	294618
EUR_47	10000	EUR	97	45086157	45281932	195775
EUR_47	10000	EUR	97	51095758	51117242	21484
EUR_47	10000	EUR	97	53393210	53440120	46910
EUR_47	10000	EUR	97	58155828	58180578	24750
EUR_47	10000	EUR	97	58192502	58221664	29162
EUR_47	10000	EUR	97	59089202	59195608	106406
EUR_47	10000	EUR	97	59495509	59552773	57264
EUR_47	10000	EUR	97	66963896	67103018	139122
EUR_47	10000	EUR	97	68722103	68880630	158527
EUR_47	10000	EUR	97	71451795	71580593	128798
EUR_47	10000	EUR	97	71708735	71736543	27808
EUR_47	10000	EUR	97	78087158	78243086	155928
EUR_47	10000	EUR	97	79849579	79956503	106924
EUR_47	10000	EUR	97	81009893	81054615	44722
EUR_47	10000	EUR	97	82078541	82078950	409
EUR_47	10000	EUR	97	83475223	83477273	2050
EUR_47	10000	EUR	97	83877130	84165850	288720
EUR_47	10000	EUR	97	92107797	92140069	32272
EUR_47	10000	EUR	97	93059296	93090936	31640
EUR_47	10000	EUR	97	96416063	96465750	49687
EUR_47	10000	EUR	97	97400868	97515733	114865
EUR_47	10000	EUR	97	97645324	97711129	65805
EUR_47	10000	EUR	97	97767362	97825734	58372
EUR_47	10000	EUR	97	97825935	97874482	48547
EUR_47	10000	EUR	97	98576052	98678545	102493
EUR_48	10000	EUR	98	8628427	8738391	109964
EUR_48	10000	EUR	98	9819099	9862222	43123
EUR_48	10000	EUR	98	12009005	12039259	30254
EUR_48	10000	EUR	98	13850743	13858341	7598
EUR_48	10000	EUR	98	14606946	14630397	23451
EUR_48	10000	EUR	98	17713290	17823853	110563
EUR_48	10000	EUR	98	18254104	18255587	1483
EUR_48	10000	EUR	98	23297772	23319358	21586
EUR_48	10000	EUR	98	28812235	28855468	43233
EUR_48	10000	EUR	98	29737457	29790075	52618
EUR_48	10000	EUR	98	38314981	38336303	21322
EUR_48	10000	EUR	98	38857518	38885803	28285
EUR_48	10000	EUR	98	45253433	45256718	3285
EUR_48	10000	EUR	98	45577509	45595065	17556
EUR_48	10000	EUR	98	45801647	45803307	1660
EUR_48	10000	EUR	98	54116774	54127819	11045
EUR_48	10000	EUR	98	58155828	58171304	15476
EUR_48	10000	EUR	98	59089202	59108213	19011
EUR_48	10000	EUR	98	59136060	59154030	17970
EUR_48	10000	EUR	98	59495509	59797733	302224
EUR_48	10000	EUR	98	61404986	61405679	693
EUR_48	10000	EUR	98	61585206	61686140	100934
EUR_48	10000	EUR	98	69865186	69999900	134714
EUR_48	10000	EUR	98	71098952	71162752	63800
EUR_48	10000	EUR	98	71451795	71552475	100680
EUR_48	10000	EUR	98	71608206	71669206	61000
EUR_48	10000	EUR	98	73842672	73846858	4186
EUR_48	10000	EUR	98	75060231	75177084	116853
EUR_48	10000	EUR	98	78087158	78148096	60938
EUR_48	10000	EUR	98	78878577	78879223	646
EUR_48	10000	EUR	98	79438889	79567542	128653
EUR_48	10000	EUR	98	79849579	79888463	38884
EUR_48	10000	EUR	98	81028764	81046693	17929
EUR_48	10000	EUR	98	81146270	81296413	150143
EUR_48	10000	EUR	98	84167592	84208505	40913
EUR_48	10000	EUR	98	92141868	92267056	125188
EUR_48	10000	EUR	98	93170196	93172815	2619
EUR_48	10000	EUR	98	94661842	94761414	99572
EUR_48	10000	EUR	98	97400868	97555603	154735
EUR_48	10000	EUR	98	98401582	98412345	10763
EUR_48	10000	EUR	99	7168895	7186186	17291
EUR_48	10000	EUR	99	13172581	13272171	99590
EUR_48	10000	EUR	99	17580768	17606557	25789
EUR_48	10000	EUR	99	19298677	19316125	17448
EUR_48	10000	EUR	99	29905032	29933193	28161
EUR_48	10000	EUR	99	38857518	38885803	28285
EUR_48	10000	EUR	99	45458101	45631250	173149
EUR_48	10000	EUR	99	45677316	45803307	125991
EUR_48	10000	EUR	99	48067498	48166575	99077
EUR_48	10000	EUR	99	50571433	50816793	245360
EUR_48	10000	EUR	99	53730068	53928960	198892
EUR_48	10000	EUR	99	55762669	55796209	33540
EUR_48	10000	EUR	99	59780489	59872920	92431
EUR_48	10000	EUR	99	62182417	62302766	120349
EUR_48	10000	EUR	99	68873635	68880630	6995
EUR_48	10000	EUR	99	69865186	69999900	134714
EUR_48	10000	EUR	99	70790276	71094872	304596
EUR_48	10000	EUR	99	71108846	71111082	2236
EUR_48	10000	EUR	99	71507282	71601022	93740
EUR_48	10000	EUR	99	75020520	75168034	147514
EUR_48	10000	EUR	99	78087158	78243086	155928
EUR_48	10000	EUR	99	79502493	79567542	65049
EUR_48	10000	EUR	99	83824371	84000957	176586
EUR_48	10000	EUR	99	92107797	92167582	59785
EUR_48	10000	EUR	99	94661842	94709774	47932
EUR_48	10000	EUR	99	97440234	97464029	23795
EUR_48	10000	EUR	99	97517951	97555603	37652
EUR_49	10000	EUR	100	5956049	6001785	45736
EUR_49	10000	EUR	100	11897717	12039259	141542
EUR_49	10000	EUR	100	17612835	17624745	11910
EUR_49	10000	EUR	100	24669033	24690974	21941
EUR_49	10000	EUR	100	25110500	25367487	256987
EUR_49	10000	EUR	100	38563900	38592975	29075
EUR_49	10000	EUR	100	38878993	38939056	60063
EUR_49	10000	EUR	100	48657535	48703675	46140
EUR_49	10000	EUR	100	50679891	50697685	17794
EUR_49	10000	EUR	100	59103182	59185554	82372
EUR_49	10000	EUR	100	68335306	68401383	66077
EUR_49	10000	EUR	100	68849202	68880630	31428
EUR_49	10000	EUR	100	71448700	71540785	92085
EUR_49	10000	EUR	100	96670937	96683415	12478
EUR_49	10000	EUR	100	97389459	97535186	145727
EUR_49	10000	EUR	100	97761228	97778842	17614
EUR_49	10000	EUR	100	97866643	97876271	9628
EUR_49	10000	EUR	100	98415364	98469684	54320
EUR_49	10000	EUR	101	1093861	1152092	58231
EUR_49	10000	EUR	101	14004476	14067366	62890
EUR_49	10000	EUR	101	14583653	14696418	112765
EUR_49	10000	EUR	101	15122595	15238446	115851
EUR_49	10000	EUR	101	23347495	23429319	81824
EUR_49	10000	EUR	101	25110500	25139353	28853
EUR_49	10000	EUR	101	25279347	25387341	107994
EUR_49	10000	EUR	101	30122685	30201786	79101
EUR_49	10000	EUR	101	35902888	35910464	7576
EUR_49	10000	EUR	101	39952191	39992491	40300
EUR_49	10000	EUR	101	41999985	42124917	124932
EUR_49	10000	EUR	101	42938279	42945260	6981
EUR_49	10000	EUR	101	43300720	43358535	57815
EUR_49	10000	EUR	101	45463871	45469671	5800
EUR_49	10000	EUR	101	45801331	45803307	1976
EUR_49	10000	EUR	101	48930287	48940011	9724
EUR_49	10000	EUR	101	50959202	50996253	37051
EUR_49	10000	EUR	101	51888263	51932519	44256
EUR_49	10000	EUR	101	52738356	52797902	59546
EUR_49	10000	EUR	101	56396395	56456899	60504
EUR_49	10000	EUR	101	58155828	58189998	34170
EUR_49	10000	EUR	101	59495509	59552773	57264
EUR_49	10000	EUR	101	60056383	60165938	109555
EUR_49	10000	EUR	101	61585206	61686140	100934
EUR_49	10000	EUR	101	68663000	68667767	4767
EUR_49	10000	EUR	101	68843802	68871927	28125
EUR_49	10000	EUR	101	71431606	71601022	169416
EUR_49	10000	EUR	101	78087158	78144579	57421
EUR_49	10000	EUR	101	80964275	81015272	50997
EUR_49	10000	EUR	101	81188444	81277594	89150
EUR_49	10000	EUR	101	83236446	83326521	90075
EUR_49	10000	EUR	101	84189959	84339034	149075
EUR_49	10000	EUR	101	86219066	86292715	73649
EUR_49	10000	EUR	101	94754962	94873688	118726
EUR_49	10000	EUR	101	96355936	96483572	127636
EUR_49	10000	EUR	101	97645324	97735719	90395
EUR_49	10000	EUR	101	98237745	98289920	52175
EUR_50	10000	EUR	102	1093861	1152092	58231
EUR_50	10000	EUR	102	3572612	3662923	90311
EUR_50	10000	EUR	102	7168895	7186186	17291
EUR_50	10000	EUR	102	13112736	13159705	46969
EUR_50	10000	EUR	102	19298677	19316125	17448
EUR_50	10000	EUR	102	23409573	23429319	19746
EUR_50	10000	EUR	102	24747716	24755801	8085
EUR_50	10000	EUR	102	38303202	38310117	6915
EUR_50	10000	EUR	102	39990840	40022622	31782
EUR_50	10000	EUR	102	41360304	41371707	11403
EUR_50	10000	EUR	102	42094226	42102342	8116
EUR_50	10000	EUR	102	43970720	44031902	61182
EUR_50	10000	EUR	102	45312898	45391953	79055
EUR_50	10000	EUR	102	45479941	45481361	1420
EUR_50	10000	EUR	102	45515874	45532740	16866
EUR_50	10000	EUR	102	45628565	45647149	18584
EUR_50	10000	EUR	102	48692729	48782689	89960
EUR_50	10000	EUR	102	51093523	51113178	19655
EUR_50	10000	EUR	102	51869467	51935425	65958
EUR_50	10000	EUR	102	56126928	56311665	184737
EUR_50	10000	EUR	102	59495509	59579580	84071
EUR_50	10000	EUR	102	61585206	61649630	64424
EUR_50	10000	EUR	102	68879728	68880630	902
EUR_50	10000	EUR	102	71111067	71111082	15
EUR_50	10000	EUR	102	71117765	71207030	89265
EUR_50	10000	EUR	102	71568655	71641386	72731
EUR_50	10000	EUR	102	75020520	75106442	85922
EUR_50	10000	EUR	102	81247572	81342840	95268
EUR_50	10000	EUR	102	83475223	83477273	2050
EUR_50	10000	EUR	102	84189959	84339034	149075
EUR_50	10000	EUR	102	86219066	86292715	73649
EUR_50	10000	EUR	102	94754962	94873688	118726
EUR_50	10000	EUR	102	96670937	96683415	12478
EUR_50	10000	EUR	102	97400868	97439553	38685
EUR_50	10000	EUR	102	97529657	97555603	25946
EUR_50	10000	EUR	103	785412	851649	66237
EUR_50	10000	EUR	103	5587016	5654601	67585
EUR_50	10000	EUR	103	8909944	9039957	130013
EUR_50	10000	EUR	103	13379178	13382194	3016
EUR_50	10000	EUR	103	14583653	14849878	266225
EUR_50	10000	EUR	103	17580768	17606557	25789
EUR_50	10000	EUR	103	17707047	17718541	11494
EUR_50	10000	EUR	103	17929921	17991088	61167
EUR_50	10000	EUR	103	18194760	18219444	24684
EUR_50	10000	EUR	103	23913006	23951359	38353
EUR_50	10000	EUR	103	42055330	42144978	89648
EUR_50	10000	EUR	103	42407528	42472105	64577
EUR_50	10000	EUR	103	44040750	44131732	90982
EUR_50	10000	EUR	103	48089934	48101678	11744
EUR_50	10000	EUR	103	51095758	51117242	21484
EUR_50	10000	EUR	103	55536741	55555526	18785
EUR_50	10000	EUR	103	60155962	60165938	9976
EUR_50	10000	EUR	103	71437647	71438235	588
EUR_50	10000	EUR	103	71451795	71476692	24897
EUR_50	10000	EUR	103	71617266	71678348	61082
EUR_50	10000	EUR	103	71765760	71795475	29715
EUR_50	10000	EUR	103	75009680	75177084	167404
EUR_50	10000	EUR	103	78844929	79022734	177805
EUR_50	10000	EUR	103	79849579	79877397	27818
EUR_50	10000	EUR	103	80964275	81213693	249418
EUR_50	10000	EUR	103	93061307	93081082	19775
EUR_50	10000	EUR	103	94769442	94982355	212913
EUR_50	10000	EUR	103	96400321	96500528	100207
EUR_50	10000	EUR	103	97472069	97557661	85592
EUR_50	10000	EUR	103	98401582	98443636	42054
EUR_51	0	EUR	304	1164615	1193264	28649
EUR_51	0	EUR	304	5956049	6001785	45736
EUR_51	0	EUR	304	11854389	11894737	40348
EUR_51	0	EUR	304	12008053	12039259	31206
EUR_51	0	EUR	304	24852561	24966162	113601
EUR_51	0	EUR	304	38299823	38309167	9344
EUR_51	0	EUR	304	41575328	41658402	83074
EUR_51	0	EUR	304	43970720	44031902	61182
EUR_51	0	EUR	304	44083905	44127478	43573
EUR_51	0	EUR	304	45266688	45281932	15244
EUR_51	0	EUR	304	48586279	48603064	16785
EUR_51	0	EUR	304	48649342	48668584	19242
EUR_51	0	EUR	304	50699126	50746050	46924
EUR_51	0	EUR	304	51093523	51113178	19655
EUR_51	0	EUR	304	53192726	53342624	149898
EUR_51	0	EUR	304	55497705	55515696	17991
EUR_51	0	EUR	304	56126928	56311665	184737
EUR_51	0	EUR	304	58155828	58221664	65836
EUR_51	0	EUR	304	59088594	59185554	96960
EUR_51	0	EUR	304	66963896	67115358	151462
EUR_51	0	EUR	304	67195790	67249458	53668
EUR_51	0	EUR	304	69442543	69445589	3046
EUR_51	0	EUR	304	71084351	71164210	79859
EUR_51	0	EUR	304	71451795	71476692	24897
EUR_51	0	EUR	304	71617266	71660125	42859
EUR_51	0	EUR	304	74125277	74202338	77061
EUR_51	0	EUR	304	78150541	78243086	92545
EUR_51	0	EUR	304	79438889	79515073	76184
EUR_51	0	EUR	304	79872941	79888463	15522
EUR_51	0	EUR	304	81295726	81398798	103072
EUR_51	0	EUR	304	81495732	81500970	5238
EUR_51	0	EUR	304	83819850	84059831	239981
EUR_51	0	EUR	304	92141868	92151467	9599
EUR_51	0	EUR	304	93061307	93131359	70052
EUR_51	0	EUR	304	96430709	96473834	43125
EUR_51	0	EUR	304	97187246	97214457	27211
EUR_51	0	EUR	304	97690643	97826891	136248
EUR_51	0	EUR	304	98415364	98469684	54320
EUR_51	0	EUR	305	830035	856407	26372
EUR_51	0	EUR	305	9004410	9039957	35547
EUR_51	0	EUR	305	13335140	13451291	116151
EUR_51	0	EUR	305	14585543	14690292	104749
EUR_51	0	EUR	305	14825263	14890720	65457
EUR_51	0	EUR	305	17433708	17718541	284833
EUR_51	0	EUR	305	23900612	23928329	27717
EUR_51	0	EUR	305	24681928	24704560	22632
EUR_51	0	EUR	305	24830708	24848340	17632
EUR_51	0	EUR	305	32149174	32159292	10118
EUR_51	0	EUR	305	38804569	38854338	49769
EUR_51	0	EUR	305	39841215	39933564	92349
EUR_51	0	EUR	305	39990840	40022622	31782
EUR_51	0	EUR	305	42071700	42144748	73048
EUR_51	0	EUR	305	42455588	42499860	44272
EUR_51	0	EUR	305	43854258	43899184	44926
EUR_51	0	EUR	305	45214475	45256718	42243
EUR_51	0	EUR	305	48586279	48603064	16785
EUR_51	0	EUR	305	50913148	50937770	24622
EUR_51	0	EUR	305	53303041	53313038	9997
EUR_51	0	EUR	305	54116774	54127819	11045
EUR_51	0	EUR	305	55827133	55864225	37092
EUR_51	0	EUR	305	56130369	56311665	181296
EUR_51	0	EUR	305	56375082	56456899	81817
EUR_51	0	EUR	305	58155828	58180578	24750
EUR_51	0	EUR	305	58192502	58221664	29162
EUR_51	0	EUR	305	59088594	59167603	79009
EUR_51	0	EUR	305	60122906	60165938	43032
EUR_51	0	EUR	305	61585206	61624583	39377
EUR_51	0	EUR	305	69442543	69445589	3046
EUR_51	0	EUR	305	71108893	71111082	2189
EUR_51	0	EUR	305	71183316	71207030	23714
EUR_51	0	EUR	305	71500995	71540785	39790
EUR_51	0	EUR	305	71608206	71669206	61000
EUR_51	0	EUR	305	76019343	76020371	1028
EUR_51	0	EUR	305	78148688	78243086	94398
EUR_51	0	EUR	305	82301592	82381675	80083
EUR_51	0	EUR	305	83819850	84059831	239981
EUR_51	0	EUR	305	92107797	92140069	32272
EUR_51	0	EUR	305	93170196	93172815	2619
EUR_51	0	EUR	305	94754962	94797816	42854
EUR_51	0	EUR	305	96670937	96683415	12478
EUR_51	0	EUR	305	97761228	97778842	17614
EUR_51	0	EUR	305	97866643	97876271	9628
EUR_51	0	EUR	305	98404775	98438995	34220
EUR_52	0	EUR	306	786647	851649	65002
EUR_52	0	EUR	306	13850743	13858341	7598
EUR_52	0	EUR	306	14535540	14536520	980
EUR_52	0	EUR	306	17433708	17607949	174241
EUR_52	0	EUR	306	17996936	18058803	61867
EUR_52	0	EUR	306	23386385	23429319	42934
EUR_52	0	EUR	306	24635733	24724239	88506
EUR_52	0	EUR	306	38878993	38939056	60063
EUR_52	0	EUR	306	39764626	39767456	2830
EUR_52	0	EUR	306	41402610	41416688	14078
EUR_52	0	EUR	306	41581641	41658402	76761
EUR_52	0	EUR	306	42158034	42214014	55980
EUR_52	0	EUR	306	45070010	45386419	316409
EUR_52	0	EUR	306	48586279	48603064	16785
EUR_52	0	EUR	306	51093523	51113178	19655
EUR_52	0	EUR	306	58204917	58221664	16747
EUR_52	0	EUR	306	59089202	59154030	64828
EUR_52	0	EUR	306	59534443	59611584	77141
EUR_52	0	EUR	306	61540673	61543814	3141
EUR_52	0	EUR	306	62183278	62302766	119488
EUR_52	0	EUR	306	70790276	70809167	18891
EUR_52	0	EUR	306	71676926	71678348	1422
EUR_52	0	EUR	306	71765760	71795475	29715
EUR_52	0	EUR	306	73996175	73999284	3109
EUR_52	0	EUR	306	78087158	78088460	1302
EUR_52	0	EUR	306	78150541	78243086	92545
EUR_52	0	EUR	306	83320889	83477273	156384
EUR_52	0	EUR	306	84066251	84087166	20915
EUR_52	0	EUR	306	86219066	86292715	73649
EUR_52	0	EUR	306	90587608	90756585	168977
EUR_52	0	EUR	306	92107797	92140069	32272
EUR_52	0	EUR	306	93059296	93172815	113519
EUR_52	0	EUR	306	94654164	94761414	107250
EUR_52	0	EUR	306	95224853	95246678	21825
EUR_52	0	EUR	306	96463718	96473834	10116
EUR_52	0	EUR	306	97187246	97214457	27211
EUR_52	0	EUR	306	97307533	97310616	3083
EUR_52	0	EUR	306	98544970	98665329	120359
EUR_52	0	EUR	307	11722118	11894737	172619
EUR_52	0	EUR	307	11907205	11919828	12623
EUR_52	0	EUR	307	13748488	13835092	86604
EUR_52	0	EUR	307	13843349	13858341	14992
EUR_52	0	EUR	307	17580768	17606557	25789
EUR_52	0	EUR	307	24635733	24692297	56564
EUR_52	0	EUR	307	24699133	24717004	17871
EUR_52	0	EUR	307	24870017	24928690	58673
EUR_52	0	EUR	307	27940600	27961167	20567
EUR_52	0	EUR	307	38255691	38282017	26326
EUR_52	0	EUR	307	38899201	38939056	39855
EUR_52	0	EUR	307	39754898	39767456	12558
EUR_52	0	EUR	307	40543772	40557320	13548
EUR_52	0	EUR	307	41364300	41384252	19952
EUR_52	0	EUR	307	42833862	42842436	8574
EUR_52	0	EUR	307	45332235	45403510	71275
EUR_52	0	EUR	307	48589139	48601616	12477
EUR_52	0	EUR	307	48702472	48708639	6167
EUR_52	0	EUR	307	55536741	55555526	18785
EUR_52	0	EUR	307	55651801	55729466	77665
EUR_52	0	EUR	307	58202095	58221664	19569
EUR_52	0	EUR	307	59495509	59569306	73797
EUR_52	0	EUR	307	67091863	67115358	23495
EUR_52	0	EUR	307	67195790	67252414	56624
EUR_52	0	EUR	307	68335306	68351098	15792
EUR_52	0	EUR	307	68810061	68880630	70569
EUR_52	0	EUR	307	69928347	69972993	44646
EUR_52	0	EUR	307	69983436	69999900	16464
EUR_52	0	EUR	307	71037504	71044071	6567
EUR_52	0	EUR	307	71183316	71207030	23714
EUR_52	0	EUR	307	71451795	71552475	100680
EUR_52	0	EUR	307	75060080	75105057	44977
EUR_52	0	EUR	307	78150541	78243086	92545
EUR_52	0	EUR	307	78844929	78964572	119643
EUR_52	0	EUR	307	79438889	79567542	128653
EUR_52	0	EUR	307	81278948	81296413	17465
EUR_52	0	EUR	307	83102804	83117968	15164
EUR_52	0	EUR	307	83552333	83565089	12756
EUR_52	0	EUR	307	83924257	84059831	135574
EUR_52	0	EUR	307	96989740	97012203	22463
EUR_52	0	EUR	307	97228713	97474198	245485
EUR_52	0	EUR	307	98576052	98638743	62691
EUR_53	0	EUR	308	1164615	1209488	44873
EUR_53	0	EUR	308	9872720	9892843	20123
EUR_53	0	EUR	308	13850743	13858341	7598
EUR_53	0	EUR	308	14789254	14919643	130389
EUR_53	0	EUR	308	17433708	17718541	284833
EUR_53	0	EUR	308	18350517	18363832	13315
EUR_53	0	EUR	308	23969830	24045790	75960
EUR_53	0	EUR	308	24983691	25020854	37163
EUR_53	0	EUR	308	28842471	28858226	15755
EUR_53	0	EUR	308	32147538	32159292	11754
EUR_53	0	EUR	308	38878993	38939056	60063
EUR_53	0	EUR	308	39412789	39429360	16571
EUR_53	0	EUR	308	39764626	39767456	2830
EUR_53	0	EUR	308	41361972	41469278	107306
EUR_53	0	EUR	308	42158034	42214014	55980
EUR_53	0	EUR	308	45802485	45803307	822
EUR_53	0	EUR	308	48589139	48603064	13925
EUR_53	0	EUR	308	50959202	50994497	35295
EUR_53	0	EUR	308	51869467	51935425	65958
EUR_53	0	EUR	308	54116774	54127819	11045
EUR_53	0	EUR	308	56454467	56456899	2432
EUR_53	0	EUR	308	67091863	67115358	23495
EUR_53	0	EUR	308	71076571	71111082	34511
EUR_53	0	EUR	308	71437647	71476692	39045
EUR_53	0	EUR	308	73842672	73846858	4186
EUR_53	0	EUR	308	75163814	75177084	13270
EUR_53	0	EUR	308	78150541	78243086	92545
EUR_53	0	EUR	308	79849579	79862058	12479
EUR_53	0	EUR	308	81369298	81398798	29500
EUR_53	0	EUR	308	81495732	81500970	5238
EUR_53	0	EUR	308	84317095	84339034	21939
EUR_53	0	EUR	308	89348423	89358220	9797
EUR_53	0	EUR	308	94754962	94797816	42854
EUR_53	0	EUR	308	97187246	97214457	27211
EUR_53	0	EUR	308	97338706	97355609	16903
EUR_53	0	EUR	308	97440234	97535186	94952
EUR_53	0	EUR	308	97825657	97829954	4297
EUR_53	0	EUR	308	98768080	98776235	8155
EUR_53	0	EUR	309	1093861	1152092	58231
EUR_53	0	EUR	309	9872720	9892843	20123
EUR_53	0	EUR	309	14870528	14919643	49115
EUR_53	0	EUR	309	17674343	17675002	659
EUR_53	0	EUR	309	19517580	19518164	584
EUR_53	0	EUR	309	24681928	24704560	22632
EUR_53	0	EUR	309	24830708	24848340	17632
EUR_53	0	EUR	309	25290170	25387341	97171
EUR_53	0	EUR	309	27940600	27961167	20567
EUR_53	0	EUR	309	32147538	32159292	11754
EUR_53	0	EUR	309	38246683	38344445	97762
EUR_53	0	EUR	309	38899201	38939056	39855
EUR_53	0	EUR	309	39754898	39767456	12558
EUR_53	0	EUR	309	41471568	41514444	42876
EUR_53	0	EUR	309	42407528	42421594	14066
EUR_53	0	EUR	309	42444349	42499860	55511
EUR_53	0	EUR	309	43009382	43039546	30164
EUR_53	0	EUR	309	43300720	43323925	23205
EUR_53	0	EUR	309	44646009	44656016	10007
EUR_53	0	EUR	309	50616124	50816793	200669
EUR_53	0	EUR	309	51573235	51586169	12934
EUR_53	0	EUR	309	53341047	53398590	57543
EUR_53	0	EUR	309	55344009	55369190	25181
EUR_53	0	EUR	309	55651801	55729466	77665
EUR_53	0	EUR	309	56375082	56456899	81817
EUR_53	0	EUR	309	61540673	61543814	3141
EUR_53	0	EUR	309	61650715	61684885	34170
EUR_53	0	EUR	309	62110276	62165251	54975
EUR_53	0	EUR	309	71548511	71555694	7183
EUR_53	0	EUR	309	73996175	73999284	3109
EUR_53	0	EUR	309	78068482	78070963	2481
EUR_53	0	EUR	309	79873772	79877397	3625
EUR_53	0	EUR	309	81028764	81046693	17929
EUR_53	0	EUR	309	81130907	81153357	22450
EUR_53	0	EUR	309	84189959	84339034	149075
EUR_53	0	EUR	309	91254098	91275010	20912
EUR_53	0	EUR	309	92145593	92233205	87612
EUR_53	0	EUR	309	97187246	97203733	16487
EUR_53	0	EUR	309	97382180	97494360	112180
EUR_53	0	EUR	309	97498935	97505743	6808
EUR_53	0	EUR	309	97580281	97590848	10567
EUR_53	0	EUR	309	97667927	97679610	11683
EUR_53	0	EUR	309	98401582	98412345	10763
EUR_54	0	EUR	310	1093861	1152092	58231
EUR_54	0	EUR	310	9883642	9889059	5417
EUR_54	0	EUR	310	17797993	17827085	29092
EUR_54	0	EUR	310	19298677	19316125	17448
EUR_54	0	EUR	310	23396176	23429319	33143
EUR_54	0	EUR	310	24983691	25027570	43879
EUR_54	0	EUR	310	25135050	25309894	174844
EUR_54	0	EUR	310	27940600	27949985	9385
EUR_54	0	EUR	310	28877498	28907677	30179
EUR_54	0	EUR	310	35902888	35910464	7576
EUR_54	0	EUR	310	38303202	38310117	6915
EUR_54	0	EUR	310	39754898	39767456	12558
EUR_54	0	EUR	310	45332235	45403510	71275
EUR_54	0	EUR	310	48599918	48603064	3146
EUR_54	0	EUR	310	48702472	48736598	34126
EUR_54	0	EUR	310	48876925	48906417	29492
EUR_54	0	EUR	310	51573235	51586169	12934
EUR_54	0	EUR	310	52738356	52813678	75322
EUR_54	0	EUR	310	56176938	56240982	64044
EUR_54	0	EUR	310	59091946	59332986	241040
EUR_54	0	EUR	310	68477477	68489600	12123
EUR_54	0	EUR	310	68810061	68845203	35142
EUR_54	0	EUR	310	70839186	70932197	93011
EUR_54	0	EUR	310	78149352	78243086	93734
EUR_54	0	EUR	310	83102804	83122670	19866
EUR_54	0	EUR	310	86219066	86299331	80265
EUR_54	0	EUR	310	94353280	94400295	47015
EUR_54	0	EUR	310	96219749	96238315	18566
EUR_54	0	EUR	310	97228713	97474198	245485
EUR_54	0	EUR	310	98401582	98412345	10763
EUR_54	0	EUR	310	98661212	98724079	62867
EUR_54	0	EUR	311	5956049	6001785	45736
EUR_54	0	EUR	311	9819099	9862222	43123
EUR_54	0	EUR	311	11722118	11751334	29216
EUR_54	0	EUR	311	14071229	14086667	15438
EUR_54	0	EUR	311	14583653	14596892	13239
EUR_54	0	EUR	311	17725066	17823853	98787
EUR_54	0	EUR	311	18350517	18363832	13315
EUR_54	0	EUR	311	25306143	25387341	81198
EUR_54	0	EUR	311	27940600	27961167	20567
EUR_54	0	EUR	311	38899201	38939056	39855
EUR_54	0	EUR	311	39754898	39767456	12558
EUR_54	0	EUR	311	42449897	42472105	22208
EUR_54	0	EUR	311	42810018	42842436	32418
EUR_54	0	EUR	311	44646009	44690341	44332
EUR_54	0	EUR	311	45499882	45532740	32858
EUR_54	0	EUR	311	48586279	48603064	16785
